FQDNS,Status Code,Last Modified,Status,Redirect URL,Title 1,Meta Description 1 ,H2-1,H2-2,Meta Refresh 1,H1-2
http://6fr.ru/,200,"Wed, 04 May 2016 08:07:34 GMT",OK,,,,,,,
http://bc.vc/,200,,OK,,BCVC | a modern URL shortener,,BCVC Short Url Services,,,
http://chilp.it/,200,,OK,,::Chilp it! - Welcome to the Chilp Media Group URL shortening service [public beta]::,Chilp it! - Welcome to the Chilp Media Group URL shortening service,,,,
https://dfl8.me,200,,OK,http://dfl8.me/cgi-sys/suspendedpage.cgi,Contact Support,,,,,
http://digg.com/,200,,OK,,Digg - What the Internet is talking about right now,"Digg is the homepage of the internet, featuring the best articles, videos, and original content that the web is talking about right now.",Steve Carell Was Never In It For The Laughs,"The Outrageous Master Sommelier Scandal, Explained",,
http://llk.dk/,200,,OK,,Lav Linket Kortere | Forkort dit link - Dansk link forkorter,"Hos Lav Linket Kortere får du en dansk URL-forkorter, der tryller dine lange og kedelige links til korte og flotte links. Vi har desuden en API.",,,,
http://ph.ly/,200,,OK,,Ph.ly: A coalition for better local journalism,Ph.ly believes a better Philadelphia must include a rich landscape of independent community journalism. Want to help? Support one or more of our partners in the Philadelphia Independent Media Coalition.,,,,Frequently Asked Questions
http://ping.fm/,200,,OK,,ping.fm,,,,,
http://urls.fr/,200,,OK,,Raccourcisseur d'URL,"URLS.fr est un réducteur d'url. Il permet de définir une redirection d'une adresse internet courte commençant par http://urls.fr/ vers n'importe quelle page du NET. Ce raccourcisseur d'url est particulièrement utile pour partager une page internet sur Twitter mais aussi pour partager une vidéo Youtube ou Dailymotion ainsi qu'un Tweet. Son nom est soit le pluriel du sigle URL (Uniform Resource Locator) désignant les adresses web soit la concaténation d'URL et de S, la première lettre de Shortener (raccourcisseur en anglais).",Entrez une nouvelle URL à réduire,,,
https://skr.sk,200,,OK,http://ww2.skr.sk/,,See related links to what you are looking for.,,,,
http://ww7.fr/,200,,OK,,"Réduction d'url pour Twitter, Facebook, YouTube, liens d'affiliations - Réduire un lien","Service de réduction et de redirection d'url pour Twitter, Facebook, Youtube, liens d'affiliations... Statistiques clics. Obtenez une url courte unique redirigeant vers votre page.",Réduire une url ?,,,
https://relink.fr,200,,OK,http://www.relink.fr/,Montage audiovisuel & cinéma – Outils de post-production,,Articles,Posts navigation,,
https://utfg.sk,200,,OK,http://www.utfg.sk/,UTFG.sk | Create shortlink from your URL or Use The Fucking Google!,Skracova_ URL adries UTFG.sk / Shortlinks creator UTFG.sk,Skracova_ URL adries,,,
https://1-url.net/,200,"Mon, 17 Sep 2018 12:40:35 GMT",OK,,,,,,,
https://126.am/,200,"Tue, 27 Jun 2017 03:10:06 GMT",OK,,_______,,,,,
https://1link.in/,200,"Fri, 12 Oct 2018 09:50:22 GMT",OK,,1link.in - This website is for sale! - 1link Resources and Information.,This website is for sale!  1link.in is your first and best source for information about 1link . Here you will also find topics relating to issues of general interest. We hope you find what you are looking for!,,,,
https://1url.cz/,200,,OK,,Zkrácení URL adresy - zkracova_ 1url.cz,"Zkrácení dlouhé URL adresy odkazu. Pokud pot_ebujete zkrátit (p_esm_rovat) nebo skr_t dlouhou URL adresu, jste na správném míst_ - 1url.cz!",Pro_ zkrátit URL adresu?,Zkracování URL prakticky,,
https://2doc.net/,200,,OK,,"Réduire un lien, raccourcir une url avec 2doc.net",Réduisez vos liens internet complexes et longues gratuitement et partagez les en toute simplicité !,Un lien court de vos adresses généré facilement,,,
https://2tu.us/,200,,OK,,TightURL,,,,,
https://2u.xf.cz/,200,"Fri, 12 Oct 2018 11:51:31 +0200",OK,,phpMyAdmin,,,,,
https://3x.si/,200,"Tue, 07 Aug 2018 09:12:42 GMT",OK,https://3x.si/cgi-sys/defaultwebpage.cgi,,,,,0;URL=/cgi-sys/defaultwebpage.cgi,
https://8u.cz/,200,"Tue, 26 Sep 2017 09:07:18 GMT",OK,,HTTPS nedostupné| Endora.cz,Webhosting zdarma pro ka_dého,,,,
https://944.la/,200,"Fri, 04 May 2018 06:02:47 GMT",OK,,,,,,,
https://a.nf/,200,,OK,,a.nf,,,,,
https://a0.fr/,200,,OK,,"a0.fr, pour raccourcir les URL trop longues",,Raccourcir une URL,,,
https://aaa.tl/,200,,OK,,The triple A shortener,"size does matter, short is better",,,,
https://ad-med.cz/,200,,OK,,Advantage media | URL shortener,"URLs shortener - public service of Advanatge media, a.s.",,,,
https://adb.ug/,200,,OK,,adBug - A small bug earning you big money!,"adBug helps you share, analyze, and earn from your links. adBug also introduces powerful methods to advertise your business and get the exact results your want...Read more!",Join adBug!,Login to adBug,,
https://adfoc.us/,200,,OK,,"AdFoc.us | Shrink, Share, and Earn!",Earn money for visitors sent to your shortened URLs with AdFoc.us! Get paid for every advertisement viewed through your links.,,,,
https://admy.link/,200,,OK,,"Short Links and Earn Money - Shorten, Share and Earn Money",Short your links and earn money! AdMy.link will pay you for every genuine visit to your shared link. The best way to earn money from your short links.,Features,Tools To Make You Money,,
https://al.ly/,200,,OK,,Ally | Earn money by sharing short links,"Ally is a free URL shortening service which allows you to, earn money for each visitor you bring to your shrinked links, We pay daily for each visit to your short link, with minimal withdrawal amount is 1.00 $.",,,,
https://b-ex.it/,200,"Thu, 23 Jul 2015 13:02:02 GMT",OK,,Domain Default page,,,,,
https://b00.fr/,200,,OK,,,,,,,
https://bam.bz/,200,,OK,,The most sexiest secure Url Shortener!,Easily short an Url at this website or with Plugins for Wordpress. You can offer this Service at your website too or use the Api for your projects.,Report abused Url,Secure Url Shortener as Wordpress Widget,,
https://benchurl.com/,200,,OK,,Email Marketing Services | Benchmark Email,"Email Marketing Service to engage subscribers, nurture leads, send beautiful, responsive emails and track results.","Send beautiful, responsive campaigns in minutes with customizable email templates.",Be a Marketing Automation Pro,,
https://bit.do/,200,,OK,,"Bit.do URL Shortener - Shorten, customize and track your links","Make a long URL short, easy to remember and to share. With traffic stats.",,,,
https://bitly.com/,200,,OK,,"Bitly | URL Shortener, Custom Branded URLs, API & Link Management","Get the most out of your social and online marketing efforts. Own, understand and activate your best audience through the power of the link with Bitly Enterprise.",Unleash The Power of The Link,LINKS POWERED BY BITLY,,"HARNESS EVERY CLICK, TAP AND SWIPE."
https://bitly.net/,200,,OK,,"Bitly | URL Shortener, Custom Branded URLs, API & Link Management","Get the most out of your social and online marketing efforts. Own, understand and activate your best audience through the power of the link with Bitly Enterprise.",Unleash The Power of The Link,LINKS POWERED BY BITLY,,"HARNESS EVERY CLICK, TAP AND SWIPE."
https://bitw.in/,200,"Mon, 16 Feb 2015 01:01:52 GMT",OK,,Bitw.in,,,,,
https://blap.net/,200,,OK,,Shortlink - Blap Reduction,,,,,
https://boi.re/,200,,OK,,Nom de domaine boi.re,"Nom de domaine enregistré via le bureau d'enregistrement http://www.bookmyname.com, registrar, noms de domaine",,,,
https://bote.me/,200,"Fri, 12 Oct 2018 09:48:12 GMT",OK,http://bote.me//?gtnjs=1,bote.me -&nbspThis website is for sale! -&nbspBoat Resources and Information.,"This website is for sale! bote.me is your first and best source for all of the information you’re looking for. From general topics to more of what you would expect to find here, bote.me has it all. We hope you find what you are searching for!",,,0; url=http://bote.me//?gtnjs=1,
https://brk.to/,200,,OK,,brk.to,The domain name 'brk.to' is parked at Register.TO,,,,
https://bxl.me/,200,"Fri, 12 Oct 2018 09:49:10 GMT",OK,http://bxl.me//?gtnjs=1,bxl.me -&nbspThis website is for sale! -&nbspbxl Resources and Information.,"This website is for sale! bxl.me is your first and best source for all of the information you’re looking for. From general topics to more of what you would expect to find here, bxl.me has it all. We hope you find what you are searching for!",,,0; url=http://bxl.me//?gtnjs=1,
https://bzh.me/,200,,OK,,BZH.me - Le raccourcisseur d'URL breton,"bzh.me - Le raccourcisseur d'URL breton - Partagez vos liens et en même temps, partagez la Bretagne !",Analytics complète Suivre chaque utilisateur qui clique sur un lien.,Tableau de bord puissant Un tableau de bord pour gérer tout.,,
https://c23.biz/,200,,OK,,___________,,,,,
https://carmarket.jp/,200,"Tue, 17 Jul 2018 20:21:58 GMT",OK,,Coming Soon,,,,,
https://cc.cc/,200,,OK,,CC.CC Call Forwarding,CC.CC transforms your forgettable number into a memorable domain. You can make a call by typing the URL in the address bar on mobile.,CC.CC beta,CC.CC Call Forwarding,,
https://ccj.im/,200,"Sat, 14 Sep 2013 08:27:16 GMT",OK,,,,,,,
https://checkd.info/,200,,OK,,uQR.me,,,,,
https://checkthe.info/,200,,OK,,uQR.me,,,,,
https://clck.ru/,200,,OK,,________ URL ___ ____!,"____________ _____. ______ _ ____. ______ ________ ______, ________ ___.",_________ _____________ URL,,,
https://clickmeter.com/,200,,OK,,"ClickMeter: Link tracking, affiliate tracking, conversion tracking","Monitor, compare and optimize all your marketing links in one place to increase the conversion rate","LOVED by over 100,000 Big and Small Businesses","Monitor, compare and optimize all your marketing links in one place to increase the conversion rate",,
https://crg.ng/,200,,OK,,Cregital URL Shortener - Customize and Track Visits,Shorten Long URLs,,,,
https://crwl.it/,200,,OK,,YOURLS — Your Own URL Shortener | https://crwl.it/,YOURLS » Your Own URL Shortener' | https://crwl.it,Enter a new URL to shorten,Bookmarklets,,
https://ctx.ly/,200,,OK,,,,,,,
https://cutit.org/,200,,OK,,Custom URL Shortener by cut it URL Shortener,custom url shortener is a URL Shortener website that shorten your URL for free and with your custom word.its totally free . Best Link Shortener Without ads,Shorten & increase sales. Url Shortener for sales & marketing,Target interested users. Powerful tools that work,,
https://cutt.eu/,200,,OK,,Objects We Just Like. – Wonderful Items With Great Prices,,,,,14k White Gold Vintage Reproduction Diamond & Sapp Ring 101cttw Size 55 V8966
https://cuturl.co/,200,,OK,,,,,,,
https://cuturl.com/,200,"Fri, 12 Oct 2018 09:48:12 GMT",OK,http://cuturl.com//?gtnjs=1,cuturl.com -&nbspThis website is for sale! -&nbspcuturl Resources and Information.,"This website is for sale! cuturl.com is your first and best source for all of the information you’re looking for. From general topics to more of what you would expect to find here, cuturl.com has it all. We hope you find what you are searching for!",,,0; url=http://cuturl.com//?gtnjs=1,
https://d.pr/,200,,OK,,Droplr,,,,,
https://da.gd/,200,,OK,,da.gd: shorten,The da.gd URL shortening service,da.gd,,,
https://trck.me,200,"Fri, 12 Oct 2018 09:51:08 GMT",OK,https://dash.trck.me/?ref=timtech,Trck.me - Skyrocket your Advertising.,Advertising Analytics for Small Business,"27,711,808,291",TRACK NEW OPT-INS,,
https://dft.ba/,200,,OK,,Boost Your Brand Authority in Social Media,"Buy High Quality Social Media Services for Your Brand. Followers, Likes and Views for Instagram, Facebook, Twitter and Youtube. Cheap and Fast! Try Today",How SMBoost works?,Our services,,
https://digg.com/,200,,OK,,Digg - What the Internet is talking about right now,"Digg is the homepage of the internet, featuring the best articles, videos, and original content that the web is talking about right now.",Steve Carell Was Never In It For The Laughs,"The Outrageous Master Sommelier Scandal, Explained",,
https://disq.us/,200,"Sun, 15 Mar 2015 01:18:46 GMT",OK,,disq.us | Disqus,,,,,
https://doiop.com/,200,,OK,,doiop.com,,,,,
https://dolp.cc/,200,"Sat, 01 Nov 2014 04:18:40 GMT",OK,,Site not found · DreamHost,The owner of this domain has not yet uploaded their website.,,,,
https://droid.ws/,200,"Mon, 11 Aug 2014 22:03:25 GMT",OK,,Secured Home of droid.ws,,,,,
https://drw.sh/,200,,OK,,Dr.Web URL Shortener,,,,,
https://dwarfurl.com/,200,"Fri, 12 Oct 2018 09:50:54 GMT",OK,http://dwarfurl.com//?gtnjs=1,dwarfurl.com -&nbspThis website is for sale! -&nbspCredit Cards Resources and Information.,"This website is for sale! dwarfurl.com is your first and best source for all of the information you’re looking for. From general topics to more of what you would expect to find here, dwarfurl.com has it all. We hope you find what you are searching for!",,,0; url=http://dwarfurl.com//?gtnjs=1,
https://ecra.se/,200,,OK,,Ecra.se reducteur d'url,Réduisez en un clic la longueur d'une adresse internet pour la partager sur twitter. Gagnez de la place dans vos message grâce à Ecra.se,,,,
https://eepurl.com/,200,"Fri, 30 Jun 2017 13:43:18 GMT",OK,,EepURL - A MailChimp Service,,,,,
https://ely.re/,200,,OK,,Ely - Reduiser vos URL et suivez vos stats,Reduiser vos URL et suivez vos stats,Analytics complète Suivre chaque utilisateur qui clique sur un lien.,Tableau de bord puissant Un tableau de bord pour gérer tout.,,
https://ewerl.com/,200,,OK,,ewerl.com is Expired or Suspended.,,,,,
https://fire.to/,200,"Fri, 12 Oct 2018 09:49:37 GMT",OK,,Fire.to,,,,,
https://firsturl.de/,200,,OK,,FirstURL - URL kürzen und Dereferer,,,,,
https://fnk.es/,200,,OK,,,,,,,
https://fwd4.me/,200,,OK,,Motorway Traffic Cameras - Live CCTV images and traffic news,"Motorway Traffic Cameras - View live CCTV images and traffic news on your computer or mobile phone. Covering the M1, M4, M5, M6, M25, M40, M60, M62 and more.",,,,
https://g00.me/,200,,OK,,Le Blog des Consommateurs -,,,Navigation des articles,,Genre de chauffage pour sa maison
https://gg.gg/,200,,OK,,URL Shortener - url shortening service gg.gg,,,,,
https://git.io/,200,,OK,,git.io,,,,,Git.io
https://go.9nl.com/,200,,OK,,Redirect Service,Redirect Service,,,,
https://goo.gl/,200,,OK,,Google URL Shortener,"Google URL Shortener at goo.gl is used by Google products to create short URLs that can be easily shared, tweeted, or emailed to friends.",,,,
https://good.ly/,200,"Wed, 31 Jan 2018 13:38:19 GMT",OK,,Skimlinks Merchant API Documentation,,,,,
https://gowat.ch/,200,,OK,,Go Watch,,,,,
https://grabify.link/,200,,OK,,Grabify IP Logger,"Grabify IP Logger helps you track who has clicked your links. Track IP addresses, find IPs from Facebook, Twitter, friends on other sites.",Instructions,Features,,
https://grem.io/,200,,OK,,Domínio indisponível,,Domínio temporariamente indisponível,,,
https://hide.my/,200,,OK,,"Hide My IP | Unblock Websites, Block ISP Tracking – Hide.my",Hide your IP address and access blocked websites. Protect your browser history from ISP tracking and download torrents anonymously.,Opt-out of ISP tracking,"VPNs, Tor, and HTTPS: Preserving your privacy",,
https://hops.me/,200,"Thu, 16 Jan 2014 20:33:26 GMT",OK,,Business-Class Web Hosting by (mt) Media Temple,"Category: Internet, This is an automatically generated default server page successfully deployed by (mt) Media Temple web hosting.",,,,Server Default Page
https://href.li/,200,,OK,,href.li: hide your referrer,Make a short link with an expiry date.,,,,
https://htxt.it/,200,,OK,,htxt.it,,,,,
https://huit.re/,200,,OK,,Huit.re,,Shorten a link,Getting Started,,Video tutorial
https://ick.li/,200,,OK,,ick.li,,,,,
https://icks.ro/,200,,OK,,Creare url scurt - Tiny URL,Creaza url scurt la orice site doresti. Nu e necesara inscrierea. Complet gratuit pentru folosire.,URL,Spatiu publicitar,,
https://idek.net/,200,"Fri, 12 Oct 2018 09:48:30 GMT",OK,,,,,,,
https://imgur.com/,200,"Thu, 11 Oct 2018 15:36:04 GMT",OK,,Imgur: The magic of the Internet,"Discover the magic of the internet at Imgur, a community powered entertainment destination. Lift your spirits with funny jokes, trending memes, entertaining gifs, inspiring stories, viral videos, and so much more.",,,,
https://inreply.to/,200,"Wed, 06 Jun 2018 23:20:17 GMT",OK,,outcast,outcast,Welcome to Outcast!,,,
https://is.gd/,200,,OK,,"is.gd - a URL shortener. Mmmm, tasty URLs!","A URL shortener that's fast, ethical and easy to use. Our features include custom shortened URLs and detailed statistics.",,,,
https://iscool.net/,200,,OK,,IsCool - Completely Free redirection service,isCool.net - Free completely redirection service url redirection,,,,
https://isra.li/,200,,OK,,Private URL Shortener - Israeli Link Shortener,This URL shortener is private and internal-use only.,,,,
https://itnues.net/,200,,OK,,Wombat Security Technologies,,,,,
https://ity.im/,200,,OK,,ity.im URL Shortener & Ad Network,"URL Shortener, Ad Network",,,,
https://ix.sk/,200,,OK,,ix.sk – skracova_ url adries,,,,,
https://jab.la/,200,,OK,,,,,,,
https://kbit.co/,200,"Thu, 30 Jun 2016 14:48:05 GMT",OK,https://kbit.co/cgi-sys/defaultwebpage.cgi,,,,,0;URL=/cgi-sys/defaultwebpage.cgi,
https://kd2.org/,200,,OK,,Index of /,,,,,
https://keep.re/,200,,OK,https://keep.re/?NOSCRIPT,Keep: URL shortener,"Keep URL Shortener at keep.re is used by anyone who wants to create short URLs that can be easily shared, tweeted, or emailed to friends.",,,0;url=/?NOSCRIPT,Your short url
https://korta.nu/,200,"Tue, 08 Aug 2017 19:31:44 GMT",OK,,korta.nu,,,,,
https://kutt.it/,200,,OK,,Kutt.it | Modern Open Source URL shortener.,Kutt.it is a free and open source URL shortener with custom domains and stats.,"Manage links, set custom domains and view stats.",,,
https://kwhit.com/,200,,OK,,uQR.me,,,,,
https://l.ead.me/,200,,OK,,,,,,,
https://l.ly/,200,,OK,,Ldotly URL Shortener,is the world's shortest url shortener service,0,0,,
https://lc.cx/,200,"Fri, 12 Oct 2018 08:58:41 GMT",OK,,Générateur de liens courts - raccourcisseur d'URL,Réducteur de lien gratuit permettant de raccourcir une ou plusieurs URLs afin de partager des contenus plus simplement avec vos communautés.,Comment ça marche ?,Améliorer vos conversions en utilisant des liens courts associés à votre nom de marque,,
https://link.do/,200,,OK,,"Link.do - Darmowy skracacz linków, skró_ link za darmo, darmowe skracanie",Darmowe skracanie linków,"Zaawansowane statystyki Zmniejsz link i b_d_ na bierz_co z ilo_ci_ wszystkich klikni__, dzi_ki czemu mo_esz szybko podejrze_ jak_ cieszy si_ popularno_ci_.",Rozbudowany panel u_ytkownika Jeden panel do zarz_dzania wszystkimi skróconymi linkami oraz statystykami.,,
https://link.tl/,200,,OK,,"Link.TL - kısalt, payla_ ve kazan!",Link - URL kısalt ve para kazan. Link kısaltma servisimiz ile hemen para kazanmaya ba_layın!,,,,
https://linkbun.ch/,200,,OK,,LinkBunch - Put multiple links into one - http://linkbun.ch,"LinkBunch lets you put multiple links into one small link, such as linkbun.ch/0, which you can share over IM, Twitter, email or even a mobile phone SMS.",,,,
https://llu.ch/,200,"Fri, 12 Oct 2018 09:48:16 GMT",OK,http://llu.ch//?gtnjs=1,llu.ch -&nbspThis website is for sale! -&nbspllu Resources and Information.,"This website is for sale! llu.ch is your first and best source for all of the information you’re looking for. From general topics to more of what you would expect to find here, llu.ch has it all. We hope you find what you are searching for!",,,0; url=http://llu.ch//?gtnjs=1,
https://lnk.direct/,200,,OK,,Create short url - Lnk.Direct,Create short urls from your longer website urls. No registration required. Completely free to use.,,,,
https://lnk.sk/,200,,OK,,Lnk.sk - Skracova_ internetov_ch adries,,,,,
https://lru.jp/,200,,OK,,lru.jp,,lru.jp,,,
https://lynk.my/,200,,OK,,Lynk v4,Lynk.my is a Malaysian No 1 URL Shortener site that suite for Online Advertising Demands especially in Malaysia. We also provide full size advertisement on every shortened url with high quality anda affordable price. Contact us for more information.,,Shorten Link Created,,
https://m1p.fr/,200,,OK,,Raccourcir une URL,,Qr CARDCarte de visite électronique et supersonique ( © Zlad ),OuiTransfertEnvoie de très très gros fichier à des amis,,
https://m3mi.com,200,"Sun, 20 Oct 2013 12:19:33 GMT",OK,https://m3mi.com/404.html,404 - PAGE NOT FOUND,,,,,
https://smarturl.it/,200,,OK,https://manage.smarturl.it/,smartURL - Create,,,,,
https://mby.me/,200,,OK,,MbyMe - URL shortener for iPhone,,,,,
https://mcaf.ee/,200,,OK,,McAfee | Secure Short URL Service,,,,,
https://metamark.net/,200,"Fri, 12 Oct 2018 09:50:49 GMT",OK,,Metamark - Free Short URL redirection - Make long URLs short,,Terms of use,,,
https://meteor.link/,200,,OK,,Meteor.link,Retarget anyone who clicks on your links.,1. Shorten any link and we’ll include a Facebook Pixel.,"2. Share your shortened link on your social media, or anywhere online.",,"Retarget anyone who clicks on your links, start in 30 seconds, no coding required."
https://moc.ac/,200,,OK,,Moc.ac — URL cutter,,,,,
https://mut.lu/,200,"Tue, 29 Sep 2015 12:11:08 GMT",OK,,Secured Home of mut.lu,,,,,
https://muz.so/,200,,OK,,muz.so ____URL___ :: KTHDevelop Korea,,,,,
https://notlong.com/,200,,OK,,notlong Free Short URL Redirection: Make a long URL notlong,Make a long URL notlong so it fits easily in emails without wrapping.,,,,
https://nov.io/,200,"Fri, 12 Oct 2018 09:48:14 GMT",OK,http://nov.io//?gtnjs=1,nov.io -&nbspnov Resources and Information.,"nov.io is your first and best source for all of the information you’re looking for. From general topics to more of what you would expect to find here, nov.io has it all. We hope you find what you are searching for!",,,0; url=http://nov.io//?gtnjs=1,
https://nq.st/,200,,OK,https://nq.st/auth/login,ViMbAdmin,ViMbAdmin,,,,
https://nurl.ng/,200,"Fri, 25 Aug 2017 06:35:13 GMT",OK,,nurl.ng Nigeria's premiere url shortening and sharing service,Nigeria's premiere url shortening service provider,,,,
https://om.ly/,200,"Sun, 15 Oct 2017 18:04:18 GMT",OK,,Home,,,,,
https://once.ly/,200,"Tue, 14 Mar 2017 21:20:57 GMT",OK,https://once.ly/index.html,once.ly | protect your privacy with one-time-use shortened URLs,,once.ly,,,
https://ouo.io/,200,,OK,,ouo.io - Earn money on shorten links. Make short links and earn the biggest money.,Earn money for each visitor to your shortened links with ouo.io! We pay for each visit to your short link.,Shorten URL Is Just Simple,Comfortable Way To Earn Money,,Over the world
https://past.is/,200,,OK,,Past.is,,Le raccourcisseur d'url du sud,,,
https://ph.dog/,200,,OK,,,,,,,
